Index,Time_1,Time_2,Time_3,Time_4,Time_6,Time_8,Time_12,Time_16
0,0.4338294000190217,0.19909320000442676,0.13791319998563267,0.10223499999847263,0.0876902999880258,0.07699629999115132,0.0643147999944631,0.06083339999895543
1,0.3784319999977015,0.1974225000012666,0.13505299997632392,0.09882790001574904,0.08982839999953285,0.07469929999206215,0.06554320000577718,0.061146599997300655
2,0.3781031999969855,0.1979210999852512,0.13473039999371395,0.09990119998110458,0.09373769999365322,0.07940769998822361,0.07214420000673272,0.06366220000199974
3,0.37563850000151433,0.19443210001918487,0.13536939999903552,0.10593130000052042,0.0936789000115823,0.08406079999986105,0.06739030001335777,0.06991459999699146
4,0.38144319999264553,0.19364420001511462,0.13408950000302866,0.10234500002115965,0.10140730001148768,0.08137239998904988,0.06798210000852123,0.06516410000040196
5,0.3802315999928396,0.19445249999989755,0.13403779998770915,0.10247539999545552,0.10058299999218434,0.08230529999127612,0.07390449999365956,0.06381679998594336
6,0.37708869998459704,0.1957288000266999,0.1362395000178367,0.09940380000625737,0.09586279999348335,0.07759529998293146,0.07484439999097958,0.06820409998181276
7,0.3812753999955021,0.19875099998898804,0.13658099999884143,0.10039089998463169,0.09218979999423027,0.07841370001551695,0.07028620000346564,0.06393370000296272
8,0.38282020000042394,0.19502419998752885,0.13422629999695346,0.09969199998886324,0.09625150001375005,0.08124419997329824,0.0731388000131119,0.06824449999839999
9,0.3781399000145029,0.19552459998521954,0.13435169999138452,0.10185780000756495,0.0948758999875281,0.0826402000093367,0.0681130999873858,0.06287429999792948
10,0.3798252000124194,0.1935407999844756,0.1342041000025347,0.09931270001106896,0.09173210000153631,0.0810920000076294,0.06951669999398291,0.06819819999509491
11,0.38223969997488894,0.1967519000172615,0.13448670000070706,0.10063920001266524,0.09314809998613782,0.08115740001085214,0.07275140000274405,0.06906670000171289
12,0.379275699990103,0.19473860002472065,0.1340083999966737,0.10127710000961088,0.09929980000015348,0.07781719998456538,0.07105349999619648,0.06475829999544658
13,0.3850557999976445,0.19424640000215732,0.13438949998817407,0.1041255000163801,0.10078300000168383,0.0811898999963887,0.06728730001486838,0.06386229998315684
14,0.37760900001740083,0.19536049998714589,0.13440330000594258,0.10210250000818633,0.09464210001169704,0.07787100001587532,0.07144010000047274,0.06298110002535395
15,0.38195020001148805,0.19555350000155158,0.13869490000070073,0.10001390002435073,0.09694889999809675,0.08004559998516925,0.06835300000966527,0.06697630000417121
16,0.3776530000031926,0.19419559999369085,0.13464070000918582,0.09971979999681935,0.0945351000118535,0.08176309999544173,0.07060929998988286,0.0635580999951344
17,0.39161330001661554,0.19412699999520555,0.13452110000071116,0.0995577999856323,0.09479070000816137,0.07843180000782013,0.07048439999925904,0.06420530000468716
18,0.37702189999981783,0.19468489999417216,0.1350291999988258,0.10042920001433231,0.09419360000174493,0.07954190002055839,0.07166640000650659,0.06650950000039302
19,0.380552099988563,0.19400660000974312,0.13470640001469292,0.10025270000915043,0.09215860001859255,0.080551800027024,0.07264309999300167,0.06418469999334775
20,0.3768234000017401,0.1959000000206288,0.1339573000150267,0.09986399998888373,0.09394099999917671,0.08456170000135899,0.0703244999749586,0.06716770000639372
21,0.3749272999993991,0.19836099998792633,0.13404510001419112,0.09988890000386164,0.09799110001767986,0.07708930000080727,0.06781949999276549,0.06906629999866709
22,0.381115399999544,0.19432189999497496,0.13460719998693094,0.10039470001356676,0.09403749997727573,0.08221329998923466,0.07467050000559539,0.06692830001702532
23,0.3893104000017047,0.19416420001653023,0.13424669997766614,0.10256080000544898,0.09753460000501946,0.08083200000692159,0.07455289998324588,0.07928939998964779
24,0.380630800005747,0.1947550999757368,0.13394130000961013,0.0999739000108093,0.09590210000169463,0.08232400001725182,0.0746190000209026,0.06410950000281446
25,0.3885685999994166,0.19380519998958334,0.13419019998400472,0.10020969997276552,0.09947240000474267,0.08444839998264797,0.07040059997234493,0.0642906999855768
26,0.3850413999753073,0.19590750001952983,0.1340174999786541,0.09982390000368468,0.10041739998268895,0.08095969998976216,0.06957359999069013,0.06791130002238788
27,0.3848718000226654,0.1952265999861993,0.13400640001054853,0.09989640000276268,0.09641999998711981,0.08459749998291954,0.07396459998562932,0.06879160000244156
28,0.37900919999810867,0.1931509999849368,0.13482000000658445,0.10039200002211146,0.09435369999846444,0.08113869998487644,0.07280100000207312,0.06601660000160336
29,0.3868038000073284,0.19414449998294003,0.13450270000612363,0.10118759999750182,0.09265659999800846,0.07944649999262765,0.06726760001038201,0.06579320001765154
30,0.37553260001004674,0.19414929999038577,0.13439979997929186,0.10002949999761768,0.102055700001074,0.08649449999211356,0.06955409998772666,0.06497610002406873
31,0.38478480000048876,0.19523899999330752,0.13683980001951568,0.09978550000232644,0.09248130000196397,0.0840914000000339,0.06912960001500323,0.07294980000006035
32,0.37587879999773577,0.19181400001980364,0.13410309999017045,0.10089529998367652,0.09530389998690225,0.08031459999619983,0.07302670000353828,0.07277140000951476
33,0.3809919000195805,0.19568159998743795,0.1347269999969285,0.10446579998824745,0.09526780000305735,0.08177399999112822,0.0734744000073988,0.06677969999145716
34,0.3837508999858983,0.1961412999953609,0.13388290000148118,0.1010604000184685,0.09292300001834519,0.07915220002178103,0.07088910002494231,0.06404659998952411
35,0.38442550000036135,0.20266879998962395,0.13441759999841452,0.10057930002221838,0.10023079998791218,0.08348110000952147,0.07063030000426807,0.06925369999953546
36,0.3818381000019144,0.19630069998675026,0.13365639999392442,0.1006160999822896,0.09530229997471906,0.08269739997922443,0.06643669999903068,0.06558969998150133
37,0.3873197000066284,0.19629240001086146,0.13424290000693873,0.10078790000989102,0.09529249998740852,0.08097979999729432,0.06828310000128113,0.06368289998499677
38,0.37570840000989847,0.1945549999945797,0.13472979998914525,0.10013840001192875,0.10184049999224953,0.08606490000966005,0.07476059999316931,0.06281079998007044
39,0.3808207999973092,0.19237790000624955,0.1341800000227522,0.10107319999951869,0.1004737000039313,0.08055640000384301,0.07047589999274351,0.06378019999829121
40,0.3860306999995373,0.19754369999282062,0.13427800001227297,0.10018690000288188,0.09533339997869916,0.07961390001582913,0.0679175999830477,0.0644789999932982
