Index,Time_16,Time_12,Time_8,Time_4,Time_3,Time_2,Time_1,Time_6
0,0.034955099999933736,0.016454000000521773,0.01609209999878658,0.014964199999667471,0.018561000000772765,0.030225499998778105,0.05279019999943557,0.030198500000551576
1,0.008097499998257263,0.00961000000097556,0.013009299997065682,0.013127300000633113,0.01711079999950016,0.02840719999949215,0.04721090000020922,0.012228200001118239
2,0.00776400000177091,0.009139300000242656,0.011764499999117106,0.013113800003338838,0.017043300002114847,0.025325700000394136,0.0534866999987571,0.012259099999937462
3,0.007289000001037493,0.008778499999607448,0.010430999998789048,0.013190300000132993,0.016838499999721535,0.024982300001283875,0.0497486000022036,0.012268999998923391
4,0.007481600001483457,0.009388499998749467,0.010496999999304535,0.014204299997800263,0.016941800000495277,0.02494730000034906,0.04907449999882374,0.012434200001735007
5,0.007486999998945976,0.009498799998254981,0.010651700002199505,0.013307400000485359,0.017150300001958385,0.02571660000103293,0.04871300000013434,0.013371499997447245
6,0.007622000000992557,0.009326200000941753,0.010582599999906961,0.0129588000017975,0.016579999999521533,0.025409800000488758,0.04865989999962039,0.012864700001955498
7,0.007458200001565274,0.009196899998642039,0.010581399998045526,0.012945399997988716,0.01687379999930272,0.025070199997571763,0.04947340000217082,0.01225709999926039
8,0.007585200000903569,0.009519899998849723,0.013020500002312474,0.01297100000010687,0.016851000000315253,0.025902200002747122,0.0472912000004726,0.01224759999968228
9,0.007313399997656234,0.009205500002281042,0.010419400001410395,0.01328790000115987,0.01667529999758699,0.02544550000311574,0.047338000000308966,0.012341400000877911
10,0.007946300000185147,0.009403699998074444,0.010349000000132946,0.013080100001388928,0.016857500002515735,0.025582900001609232,0.04806570000073407,0.012343999998847721
11,0.0076423000027716625,0.009581700000126148,0.010958499999105697,0.013047699998423923,0.016906400000152644,0.02546290000100271,0.04966159999821684,0.012771000001521315
12,0.007209600000351202,0.009227099999407073,0.011204399997950532,0.012645099999645026,0.01661189999867929,0.025351899999805028,0.05023150000124588,0.012708800000837073
13,0.0074700000004668254,0.009455999999772757,0.01090710000062245,0.012704900000244379,0.016941699999733828,0.02702309999949648,0.05096930000217981,0.012413099997502286
14,0.008461599998554448,0.009368899998662528,0.012796800001524389,0.013196599997172598,0.017051799997716444,0.02490869999746792,0.05063280000103987,0.012483600003179163
15,0.007807400001183851,0.009216800001013326,0.012080000000423752,0.012780900000507245,0.016862200001924066,0.025022900001204107,0.048439300000609364,0.012563399999635294
16,0.007526400000642752,0.00934889999916777,0.013533400000596885,0.013214700000389712,0.016918599998462014,0.02543370000057621,0.04853509999884409,0.012451199996576179
17,0.007524799999373499,0.009403899999597343,0.012291400002141017,0.01284519999899203,0.016924999999901047,0.02526429999852553,0.05775229999926523,0.01288169999679667
18,0.0070666999999957625,0.009543699998175725,0.010685099998227088,0.01266820000091684,0.01656150000053458,0.024977299999591196,0.04854400000112946,0.014223399997717934
19,0.00731630000154837,0.00962729999810108,0.009895200000755722,0.01274560000092606,0.016990500000247266,0.025417400000151247,0.04807209999853512,0.014148999998724321
20,0.007409000001644017,0.009790899999643443,0.011589900001126807,0.012709099999483442,0.017130699998233467,0.02588119999927585,0.04891950000092038,0.012872300001617987
21,0.007253299998410512,0.009313899998232955,0.013608999997813953,0.012679399998887675,0.01668490000156453,0.024926699999923585,0.04786900000181049,0.012270300001546275
22,0.007498900002246955,0.010605600000417326,0.01025840000147582,0.015241700002661673,0.01678900000115391,0.02518690000215429,0.049610199999733595,0.012793699999747332
23,0.008007399999769405,0.009626300001400523,0.010229999999864958,0.012711299998045433,0.01689799999803654,0.02553749999788124,0.05145339999944554,0.012351000001217471
24,0.008060500000283355,0.009539399998175213,0.009730099998705555,0.012664399997447617,0.016848400002345443,0.024905199999921024,0.05717290000029607,0.01229800000146497
25,0.01326590000098804,0.009710499998618616,0.010459999997692648,0.012908400000014808,0.016751200000726385,0.025799900002311915,0.04825560000244877,0.012290300001041032
26,0.011274500000581611,0.00930779999907827,0.014088399999309331,0.01285949999873992,0.016776000000390923,0.024675999997270992,0.04907680000178516,0.012217700001201592
