Index,Time_16,Time_12,Time_8,Time_6,Time_4,Time_3,Time_2,Time_1
0,0.011330099998303922,0.010504400001082104,0.010350299999117851,0.013343000002350891,0.014673300000140443,0.01803039999867906,0.026557700002740603,0.05228219999844441
1,0.011651799999526702,0.00913379999838071,0.010630799999489682,0.011868699999467935,0.014767700002266793,0.017535200000565965,0.026157799999054987,0.051088599997456186
2,0.01300450000053388,0.008797700000286568,0.010213300000032177,0.011568499998247717,0.013203599999542348,0.01708610000059707,0.025988699999288656,0.05125129999942146
3,0.010950100000627572,0.00938270000187913,0.011610100002144463,0.012706299999990733,0.013489699998899596,0.017026299999997718,0.026322399997297907,0.05181810000067344
4,0.007420899997669039,0.009396400000696303,0.013702600001124665,0.013291399998706765,0.01349589999881573,0.017151499996543862,0.026266999997460516,0.04989180000120541
5,0.007735000002867309,0.00954009999986738,0.01107620000038878,0.013330900001164991,0.013599199999589473,0.01713229999950272,0.02623940000194125,0.05108449999897857
6,0.00745430000097258,0.009646500002418179,0.011415900000429247,0.013138499998603947,0.0140136000009079,0.017254599999432685,0.025659999999334104,0.05319529999906081
7,0.00739880000037374,0.009540200000628829,0.011728000001312466,0.013544699999329168,0.01398700000208919,0.01718299999993178,0.025826400000369176,0.05172390000006999
8,0.008030099997995421,0.009574100000463659,0.010803700002725236,0.013197500000387663,0.013530800002627075,0.017370399997162167,0.026320799999666633,0.04902600000059465
9,0.007780500000080792,0.009466999999858672,0.013552299998991657,0.013088599996990524,0.013839100000041071,0.019098299999313895,0.026636700000381097,0.05290340000283322
10,0.007438399999955436,0.009427500001038425,0.013674699999683071,0.013910199999372708,0.013550000003306195,0.022937600002478575,0.026457300002221018,0.05248130000109086
11,0.007768399998894893,0.009462300000450341,0.011644199999864213,0.013385199999902397,0.013556099998822901,0.01708899999721325,0.026285399999324,0.050948000000062166
12,0.010943799999949988,0.009278400000766851,0.013158699999621604,0.01296560000264435,0.014574400000128662,0.017100299999583513,0.026753599999210564,0.050147300000389805
13,0.007903999998234212,0.00946279999698163,0.014020300000993302,0.013135099998180522,0.0136627000028966,0.017232700000022305,0.02565150000009453,0.05114340000000084
14,0.007483299999876181,0.00949159999800031,0.012184100000013132,0.013976700000057463,0.013102799999614945,0.017060599999240367,0.025897199997416465,0.05095259999870905
15,0.007771699998556869,0.009647800001403084,0.01119240000116406,0.017705199999909382,0.014147599998977967,0.016874900000402704,0.026256900000589667,0.051879900001949864
16,0.007604700000229059,0.009627999999793246,0.014126300000498304,0.012294399999518646,0.01382249999733176,0.017213999999512453,0.026625099999364465,0.05350989999715239
17,0.008234599998104386,0.009496700000454439,0.012474200000724522,0.01448559999698773,0.013610599999083206,0.017153099997813115,0.026141199999983655,0.05025290000048699
18,0.007356999998592073,0.00955719999910798,0.012246999998751562,0.014736400000401773,0.013802099998429185,0.018832099998689955,0.025909399999363814,0.04987129999790341
19,0.007607799998368137,0.009601199999451637,0.0138682000033441,0.016039499998441897,0.013876499997422798,0.01771500000177184,0.02695549999771174,0.05084830000123475
20,0.007504000001063105,0.009490500000538304,0.013925000002927845,0.014820199998212047,0.013392299999395618,0.016930900001170812,0.025873399998090463,0.050116200000047684
21,0.008251899998867884,0.009437100001377985,0.012805899998056702,0.018457199999829754,0.016456200002721744,0.01719740000044112,0.025824299998930655,0.05185210000126972
22,0.00799879999976838,0.009511899999779416,0.010889099998166785,0.01733790000071167,0.018867599999794038,0.01718529999925522,0.026601100002153544,0.052034699998330325
23,0.0074927999994542915,0.009442700000363402,0.011189500000909902,0.012836599998991005,0.01387060000342899,0.01726809999672696,0.026230000003124587,0.05070319999867934
24,0.00777149999703397,0.00969999999870197,0.013816599999699974,0.01733529999910388,0.013160400001652306,0.01708879999932833,0.026888599997619167,0.05094760000065435
25,0.008266100001492305,0.009854199997789692,0.013499400000000605,0.016501499998412328,0.01313769999978831,0.01723139999739942,0.025857600001472747,0.051908600002207095
26,0.007629699997778516,0.00988849999703234,0.013736400000198046,0.013095099999191007,0.013155999997252366,0.01708439999856637,0.026300100002117688,0.050445299999410054
27,0.00796759999866481,0.012586400000145659,0.01402099999904749,0.013390799998887815,0.013155500000721077,0.017185000000608852,0.026792600001499522,0.05128539999714121
28,0.007615099999384256,0.01041110000005574,0.011448100001871353,0.012266499998077052,0.013530199998058379,0.017857000002550194,0.02619829999821377,0.048853100000997074
29,0.0072901000021374784,0.009689700000308221,0.011407100002543302,0.013581899998825975,0.01418319999720552,0.017297900001722155,0.026052099998196354,0.051020499999140156
30,0.007446799998433562,0.009513900000456488,0.012772199999744771,0.014214899998478359,0.013688600000023143,0.01732070000070962,0.026153399998293025,0.050613999999768566
31,0.009103500000492204,0.009436399999685818,0.011534900000697235,0.01351250000152504,0.013615800002298784,0.017053700001270045,0.026008699998783413,0.05161310000039521
32,0.008006799998838687,0.009501600001385668,0.011539999999513384,0.013022999999520835,0.01386139999885927,0.017196600001625484,0.026086099998792633,0.05122750000009546
